temperature_logs.experiment_id,temperature_logs.elapsed_time,lid_temp,heat_block_zone_1_temp,heat_block_zone_2_temp
54,123014,109.45,95.1,95.11
54,124014,109.44,95.1,95.1
54,125014,109.43,95.1,95.1
54,126014,109.46,95.1,95.1
54,127014,109.48,95.1,95.1
54,128014,109.5,95.1,95.09
54,129014,109.52,95.1,95.1
54,130014,109.52,95.09,95.1
54,131014,109.53,95.1,95.1
54,132014,109.53,95.09,95.1
54,133013,109.53,95.09,95.09
54,134014,109.53,95.09,95.09
54,135014,109.54,95.09,95.09
54,136014,109.55,95.09,95.09
54,137014,109.55,95.08,95.09
54,138014,109.53,95.08,95.09
54,139014,109.55,95.08,95.09
54,140014,109.58,95.08,95.09
54,141014,109.6,95.09,95.09
54,142013,109.61,95.09,95.09
54,143014,109.61,95.08,95.09
54,144014,109.62,95.08,95.09
54,145014,109.62,95.08,95.08
54,146014,109.62,95.08,95.08
54,147014,109.62,95.07,95.08
54,148014,109.63,95.08,95.08
54,149014,109.64,95.08,95.08
54,150014,109.64,95.08,95.08
54,151014,109.65,95.08,95.08
54,152014,109.66,95.08,95.08
54,153015,109.61,95.08,95.08
54,154014,109.65,95.08,95.08
54,155014,109.67,95.07,95.07
54,156014,109.69,95.08,95.08
54,157014,109.69,95.07,95.07
54,158013,109.72,95.07,95.07
54,159014,109.7,95.06,95.07
54,160014,109.64,95.06,95.07
54,161014,109.69,95.07,95.07
54,162015,109.7,95.07,95.07
54,163014,109.71,95.06,95.07
54,164014,109.72,95.06,95.07
54,165015,109.73,95.06,95.07
54,166014,109.73,95.07,95.06
54,167014,109.73,95.05,95.06
54,168014,109.74,95.06,95.07
54,169014,109.73,95.06,95.06
54,170014,109.74,95.06,95.06
54,171015,109.75,95.06,95.06
54,172014,109.75,95.06,95.06
54,173014,109.75,95.05,95.06
54,174014,109.76,95.06,95.06
54,175014,109.74,95.06,95.06
54,176014,109.74,95.06,95.06
54,177014,109.75,95.06,95.06
54,178014,109.73,95.06,95.07
54,179013,109.79,95.05,95.06
54,180014,109.73,95.06,95.05
54,181014,109.8,95.05,95.06
54,182014,109.8,95.04,95.05
54,183014,109.79,95.05,95.05
54,184014,109.76,95.05,95.05
54,185014,109.79,95.05,95.05
54,186014,109.8,95.05,95.05
54,187014,109.8,95.05,95.05
54,188014,109.81,95.05,95.05
54,189015,109.8,95.05,95.05
54,190014,109.81,95.05,95.05
54,191013,109.75,95.05,95.06
54,192014,109.8,95.04,95.05
54,193013,109.8,95.05,95.05
54,194014,109.82,95.04,95.05
54,195014,109.84,95.04,95.05
54,196014,109.85,95.04,95.05
54,197014,109.85,95.04,95.05
54,198014,109.84,95.04,95.05
54,199014,109.84,95.04,95.05
54,200014,109.83,95.04,95.04
54,201013,109.84,95.04,95.05
54,202014,110.06,95.05,95.05
54,203014,109.84,95.05,95.04
54,204013,109.85,95.04,95.04
54,205014,109.85,95.04,95.04
54,206014,109.85,95.05,95.05
54,207013,109.86,95.04,95.04
54,208014,109.86,95.04,95.04
54,209014,109.84,95.04,95.03
54,210013,109.85,95.04,95.04
54,211014,109.83,95.05,95.04
54,212014,109.87,95.04,95.04
54,213014,109.88,95.04,95.04
54,214014,109.89,95.04,95.03
54,215014,109.88,95.03,95.04
54,216014,109.88,95.04,95.04
54,217014,109.88,95.03,95.03
54,218014,109.88,95.03,95.03
54,219014,109.88,95.03,95.04
54,220015,109.89,95.03,95.03
54,221015,109.89,95.04,95.03
54,222014,109.89,95.03,95.03
54,223014,109.89,95.03,95.03
54,224014,109.89,95.04,95.04
54,225013,109.9,95.03,95.03
54,226014,109.95,95.04,95.03
54,227014,109.9,95.03,95.03
54,228014,109.89,95.03,95.03
54,229015,109.88,95.03,95.03
54,230014,109.89,95.03,95.03
54,231014,109.91,95.03,95.03
54,232014,109.91,95.03,95.03
54,233014,109.92,95.02,95.03
54,234014,109.92,95.03,95.03
54,235014,109.88,95.03,95.03
54,236015,109.92,95.03,95.03
54,237014,109.92,95.03,95.04
54,238014,109.92,95.03,95.03
54,239014,109.92,95.03,95.03
54,240014,109.92,95.03,95.02
54,241014,109.92,95.03,95.03
54,242014,109.9,95.03,95.03
54,243014,109.93,95.03,95.03
54,244014,109.92,95.03,95.04
54,245019,109.93,95.02,95.02
54,246014,109.92,95.03,95.03
54,247014,109.93,95.03,95.02
54,248014,109.91,95.03,95.02
54,249013,109.91,95.02,95.02
54,250015,109.93,95.02,95.02
54,251015,109.95,95.03,95.03
54,252014,109.95,95.02,95.02
54,253014,109.95,95.03,95.02
54,254014,109.95,95.02,95.03
54,255014,109.95,95.03,95.02
54,256014,109.94,95.02,95.02
54,257014,109.94,95.02,95.03
54,258014,109.94,95.02,95.03
54,259014,109.94,95.02,95.02
54,260014,109.95,95.03,95.03
54,261014,109.95,95.02,95.03
54,262014,109.95,95.03,95.03
54,263014,109.95,95.02,95.02
54,264014,109.86,95.02,95.02
54,265014,109.95,95.03,95.02
54,266014,109.94,95.02,95.02
54,267014,109.95,95.03,95.02
54,268013,109.95,95.02,95.02
54,269014,109.95,95.01,95.02
54,270014,109.96,95.02,95.02
54,271014,109.93,95.02,95.03
54,272014,109.99,95.02,95.02
54,273015,109.96,95.02,95.02
54,274014,109.97,95.02,95.02
54,275014,109.97,95.02,95.02
54,276014,109.97,95.02,95.02
54,277014,109.97,95.02,95.02
54,278014,109.97,95.02,95.02
54,279014,109.97,95.02,95.02
54,280014,109.97,95.03,95.02
54,281014,109.97,95.02,95.02
54,282014,109.96,95.02,95.02
54,283014,109.97,95.02,95.02
54,284014,109.97,95.02,95.02
54,285014,109.97,95.02,95.02
54,286014,109.97,95.02,95.02
54,287014,109.97,95.02,95.02
54,288014,109.93,95.01,95.02
54,289014,109.97,95.02,95.02
54,290015,109.97,95.02,95.02
54,291014,109.97,95.02,95.02
54,292014,109.97,95.02,95.02
54,293014,109.97,95.02,95.02
54,294014,109.91,95.02,95.01
54,295013,109.96,95.02,95.02
54,296014,109.97,95.02,95.02
54,297014,109.98,95.02,95.02
54,298014,109.99,95.02,95.02
54,299014,109.99,95.02,95.02
54,300014,109.99,95.02,95.02
54,301014,109.98,95.02,95.02
54,302014,109.98,95.01,95.02
54,303014,109.97,95.02,95.02
54,304015,109.98,95.02,95.02
54,305014,109.98,95.02,95.02
54,306014,110.2,95.02,95.02
54,307015,109.98,95.02,95.02
54,308014,109.98,95.02,95.02
54,309015,109.99,95.01,95.02
54,310014,109.98,95.02,95.01
54,311014,109.99,95.02,95.01
54,312014,109.99,95.02,95.02
54,313014,109.99,95.02,95.01
54,314015,109.99,95.01,95.01
54,315014,109.99,95.02,95.02
54,316014,109.98,95.01,95.02
54,317014,109.99,95.02,95.02
54,318014,109.99,95.01,95.01
54,319014,109.99,95.01,95.01
54,320014,109.99,95.02,95.02
54,321014,109.97,95.02,95.01
54,322013,109.98,95.02,95.02
54,323014,110.04,95.01,95.02
54,324014,110.0,95.01,95.01
54,325014,110.0,95.01,95.01
54,326015,110.0,95.01,95.02
54,327014,110.0,95.01,95.01
54,328014,109.99,95.01,95.01
54,329014,109.99,95.02,95.01
54,330014,109.98,95.02,95.01
54,331014,109.99,95.01,95.01
54,332014,109.96,95.01,95.02
54,333015,110.0,95.01,95.01
54,334014,109.92,95.01,95.01
54,335013,110.0,95.02,95.01
54,336014,109.95,95.01,95.02
54,337014,110.0,95.01,95.01
54,338014,110.0,95.01,95.01
54,339013,110.0,95.02,95.01
54,340014,110.0,95.02,95.01
54,341014,109.99,95.01,95.01
54,342014,110.0,95.02,95.01
54,343014,110.0,95.01,95.01
54,344014,110.0,95.01,95.01
54,345016,110.0,95.01,95.01
54,346014,110.0,95.01,95.01
54,347014,109.99,95.01,95.01
54,348014,109.98,95.02,95.02
54,349014,109.98,95.01,95.01
54,350013,109.99,95.01,95.01
54,351014,110.01,95.01,95.02
54,352014,110.02,95.02,95.01
54,353015,110.02,95.01,95.01
54,354014,110.01,95.01,95.01
54,355014,110.01,95.01,95.01
54,356013,109.99,95.0,95.01
54,357014,110.0,95.01,95.01
54,358014,110.0,95.01,95.01
54,359014,110.01,95.01,95.01
54,360014,110.01,95.01,95.01
54,361014,110.01,95.01,95.01
54,362014,110.01,95.01,95.01
54,363014,110.01,95.01,95.01
54,364014,110.01,95.01,95.01
54,365014,110.01,95.0,95.01
54,366014,110.01,95.0,95.01
54,367014,110.01,95.01,95.01
54,368013,110.01,95.01,95.01
54,369014,110.01,95.01,95.01
54,370014,110.01,95.01,95.01
54,371014,110.01,95.01,95.01
54,372014,110.01,95.01,95.01
54,373014,110.01,95.01,95.01
54,374014,110.01,95.01,95.01
54,375013,110.01,95.01,95.01
54,376014,110.01,95.01,95.01
54,377014,110.01,95.01,95.01
54,378014,110.01,95.01,95.01
54,379014,110.01,95.01,95.01
54,380014,110.01,95.01,95.01
54,381014,110.01,95.0,95.01
54,382014,110.0,95.01,95.01
54,383014,109.99,95.01,95.01
54,384014,110.01,95.01,95.01
54,385014,110.01,95.01,95.01
54,386014,110.02,95.01,95.01
54,387014,110.02,95.01,95.01
54,388014,110.02,95.01,95.01
54,389014,109.97,95.01,95.01
54,390014,110.01,95.01,95.01
54,391014,110.01,95.01,95.01
54,392014,110.01,95.01,95.01
54,393014,110.01,95.01,95.01
54,394014,110.01,95.01,95.01
54,395014,110.01,95.01,95.01
54,396014,110.01,95.0,95.01
54,397014,110.01,95.0,95.01
54,398014,110.01,95.01,95.01
54,399014,110.01,95.01,95.01
54,400014,110.01,95.0,95.01
54,401014,110.01,95.0,95.0
54,402014,110.01,95.0,95.01
54,403014,110.01,95.01,95.01
54,404014,110.01,95.01,95.01
54,405014,110.01,95.01,95.01
54,406015,110.01,95.01,95.01
54,407014,110.01,95.01,95.01
54,408014,110.01,95.01,95.01
54,409014,110.0,95.01,95.01
54,410014,110.01,95.01,95.01
54,411013,110.01,95.0,95.01
54,412014,109.99,95.02,95.01
54,413014,110.01,95.0,95.01
54,414014,110.02,95.01,95.01
54,415014,110.01,95.01,95.01
54,416015,110.0,95.01,95.0
54,417013,110.0,95.01,95.01
54,418014,110.01,95.01,95.01
54,419013,110.02,95.01,95.01
54,420014,110.02,95.01,95.01
54,421014,110.02,95.01,95.0
54,422014,110.02,95.01,95.01
54,423014,110.02,95.01,95.01
54,424014,110.01,95.0,95.01
54,425014,110.01,95.01,95.01
54,426013,110.01,95.01,95.01
54,427014,110.01,95.01,95.01
54,428014,110.01,95.01,95.0
54,429014,110.02,95.01,95.01
54,430014,110.02,95.01,95.01
54,431014,110.02,95.01,95.0
54,432014,110.01,95.01,95.01
54,433014,110.01,95.01,95.0
54,434014,110.01,95.01,95.01
54,435014,110.01,95.01,95.01
54,436014,110.02,95.0,95.01
54,437014,110.02,95.0,95.01
54,438014,110.02,95.01,95.01
54,439014,110.02,95.01,95.0
54,440014,110.02,95.01,95.01
54,441014,110.01,95.01,95.0
54,442014,110.01,95.0,95.01
54,443014,110.02,95.0,95.0
54,444014,110.01,95.01,95.0
54,445014,109.97,95.0,95.01
54,446014,110.01,95.0,95.0
54,447014,110.01,95.01,95.01
54,448014,110.01,95.01,95.0
54,449014,110.02,95.01,95.01
54,450014,110.02,95.0,95.0
54,451014,110.02,95.0,95.0
54,452014,110.01,95.01,95.0
54,453015,110.0,95.01,95.01
54,454014,110.01,95.01,95.01
54,455014,110.01,95.01,95.01
54,456014,110.02,95.01,95.01
54,457013,110.03,95.01,95.01
54,458014,110.03,95.0,95.01
54,459013,110.02,95.0,95.01
54,460014,110.02,95.01,95.0
54,461014,110.02,95.0,95.0
54,462014,110.01,95.01,95.01
54,463014,110.01,95.0,95.0
54,464014,110.02,95.0,95.01
54,465018,110.0,95.0,95.0
54,466014,110.02,95.01,95.01
54,467014,110.02,95.0,95.0
54,468014,110.01,95.0,95.0
54,469013,110.01,95.0,95.0
54,470014,110.02,95.01,95.0
54,471014,110.02,95.0,95.0
54,472014,110.02,95.01,95.01
54,473015,110.02,95.01,95.01
54,474014,110.02,95.0,95.01
54,475014,110.02,95.01,95.0
54,476014,110.02,95.01,95.01
54,477013,110.01,95.0,95.0
54,478014,110.01,95.01,95.01
54,479014,110.01,95.01,95.01
54,480014,110.01,95.0,95.01
54,481014,110.01,95.0,95.01
54,482014,110.02,95.0,95.01
54,483014,110.02,95.01,95.0
54,484014,110.02,95.0,95.0
54,485014,110.01,95.0,95.01
54,486013,110.02,95.01,95.0
54,487014,110.02,95.01,95.0
54,488014,110.0,95.01,95.0
54,489013,110.14,95.01,95.01
54,490014,110.02,95.01,95.01
54,491014,110.02,95.0,95.01
54,492014,110.02,95.0,95.0
54,493014,110.22,95.01,95.01
54,494014,110.02,95.01,95.0
54,495014,110.01,95.01,95.0
54,496014,110.02,95.0,95.01
54,497014,110.02,95.0,95.0
54,498014,110.02,95.0,95.0
54,499014,110.01,95.0,95.0
54,500014,110.02,95.01,95.01
54,501014,110.02,95.0,95.0
54,502014,110.02,95.0,95.0
54,503014,110.02,95.01,95.0
54,504014,110.02,95.01,95.01
54,505014,110.02,95.01,95.01
54,506014,109.99,95.0,95.01
54,507014,110.02,95.0,95.0
54,508014,110.02,95.01,95.0
54,509014,109.99,95.0,95.01
54,510014,110.02,95.01,95.0
54,511014,110.02,95.0,95.01
54,512014,110.01,95.01,95.0
54,513014,110.01,95.0,95.0
54,514014,110.01,95.01,95.0
54,515016,110.01,95.0,95.01
54,516014,110.02,95.0,95.0
54,517014,110.02,95.0,95.0
54,518014,110.02,95.0,95.0
54,519014,110.02,95.0,95.0
54,520015,110.02,95.01,95.0
54,521015,110.02,95.0,95.01
54,522014,109.98,95.0,95.0
54,523014,110.02,95.0,95.0
54,524014,110.02,95.01,95.0
54,525014,110.02,95.0,95.01
54,526019,110.02,95.01,95.0
54,527014,110.02,95.01,95.0
54,528015,110.02,95.0,95.0
54,529014,110.02,95.0,95.0
54,530014,110.02,95.0,95.01
54,531019,110.02,95.0,95.01
54,532013,110.02,95.0,95.0
54,533014,110.0,95.0,95.0
54,534014,110.0,95.0,95.01
54,535014,110.01,95.0,95.0
54,536014,110.02,95.0,95.0
54,537014,110.02,95.0,95.01
54,538013,110.03,95.01,95.0
54,539014,110.02,95.0,95.0
54,540014,110.02,95.0,95.0
54,541015,110.02,95.01,95.01
54,542014,110.01,95.01,95.0
54,543015,110.01,95.0,95.0
54,544014,110.01,95.0,95.0
54,545014,110.02,95.0,95.0
54,546014,110.02,95.01,95.01
54,547014,110.02,95.0,95.0
54,548014,110.02,95.01,95.0
54,549014,110.02,95.0,95.01
54,550014,110.02,95.0,95.0
54,551014,110.01,95.0,95.0
54,552014,110.01,95.0,95.0
54,553014,110.02,95.0,95.0
54,554016,110.01,95.01,95.0
54,555014,110.02,95.0,95.0
54,556014,110.02,95.0,95.0
54,557014,110.02,95.0,95.0
54,558014,109.99,95.0,95.01
54,559013,110.01,95.0,95.0
54,560014,110.01,95.0,95.0
54,561014,110.01,95.0,95.01
54,562014,110.01,95.0,95.0
54,563014,110.02,95.0,95.0
54,564014,110.01,95.0,95.0
54,565014,110.01,95.0,95.0
54,566014,110.02,95.0,95.0
54,567013,110.01,95.0,95.01
54,568014,110.02,95.01,95.0
54,569014,110.02,95.0,95.0
54,570014,110.02,95.0,95.0
54,571014,110.02,95.01,95.0
54,572014,110.02,95.0,95.0
54,573014,110.02,95.0,95.0
54,574014,110.02,95.0,95.0
54,575014,110.02,95.01,95.01
54,576014,110.02,95.0,95.0
54,577014,110.02,95.0,95.0
54,578014,110.02,95.0,95.0
54,579014,109.98,95.01,95.0
54,580014,110.02,95.0,95.0
54,581014,110.01,95.0,95.0
54,582013,110.02,95.0,95.0
54,583014,110.02,95.0,95.0
54,584014,110.01,95.0,95.0
54,585014,110.02,95.01,95.0
54,586014,109.94,95.0,95.0
54,587014,110.02,95.01,95.0
54,588014,110.01,95.01,95.0
54,589013,110.01,95.0,95.0
54,590014,110.01,95.0,95.0
54,591014,110.0,95.0,95.0
54,592014,110.0,95.0,95.01
54,593017,110.01,95.0,95.0
54,594014,110.02,95.01,95.0
54,595014,110.02,95.0,95.01
54,596014,110.03,95.0,95.01
54,597013,110.02,95.0,95.0
54,598014,110.02,95.0,95.01
54,599014,110.02,95.0,95.0
54,600014,110.01,95.0,95.0
54,601014,110.02,95.0,95.0
54,602014,110.01,95.0,95.0
54,603015,110.01,95.0,95.0
54,604014,110.01,95.0,95.0
54,605013,110.01,95.0,95.0
54,606014,110.01,95.0,95.0
54,607014,110.02,95.01,95.0
54,608014,110.02,95.0,95.0
54,609014,110.02,95.0,95.0
54,610014,110.02,95.0,95.0
54,611014,109.99,95.0,95.0
54,612014,110.01,95.01,95.0
54,613015,110.01,95.0,95.0
54,614014,110.01,95.0,95.0
54,615014,110.01,95.0,95.0
54,616014,110.01,95.0,95.0
54,617014,110.01,95.0,95.0
54,618014,110.01,95.0,95.0
54,619014,109.97,95.0,95.0
54,620014,110.01,95.0,95.0
54,621014,110.02,95.0,95.0
54,622015,110.01,95.0,95.0
54,623014,110.01,95.0,95.0
54,624014,110.01,95.0,95.01
54,625014,110.01,95.0,95.0
54,626014,110.01,95.0,95.0
54,627014,110.01,95.01,95.0
54,628014,110.01,95.0,95.0
54,629013,110.02,95.0,95.0
54,630014,110.01,95.0,95.0
54,631014,110.01,95.0,95.0
54,632014,110.01,95.0,95.0
54,633015,110.01,95.0,95.01
54,634014,110.01,95.0,95.0
54,635014,110.0,95.0,95.0
54,636014,110.01,95.0,95.0
54,637014,110.01,95.01,95.0
54,638014,110.01,95.0,95.0
54,639014,110.01,95.0,95.0
54,640014,110.02,95.01,95.0
54,641014,110.02,95.01,95.0
54,642014,109.96,95.0,95.0
54,643014,110.02,95.0,95.0
54,644014,109.99,95.01,95.0
54,645014,110.02,95.0,95.0
54,646014,110.0,95.0,95.0
54,647014,110.02,95.0,95.0
54,648017,110.01,95.0,95.0
54,649013,110.02,95.0,95.0
54,650014,110.01,95.0,95.0
54,651014,110.02,95.0,95.0
54,652014,110.01,95.0,95.0
54,653014,110.02,95.0,95.0
54,654014,110.02,95.0,95.0
54,655014,110.02,95.0,95.0
54,656014,110.01,95.0,95.0
54,657014,110.01,95.0,95.0
54,658013,110.01,95.01,95.0
54,659014,110.02,95.0,95.0
54,660014,110.02,95.0,95.0
54,661014,109.99,95.0,95.0
54,662014,110.0,95.0,95.0
54,663014,110.01,95.0,95.0
54,664014,110.02,95.0,95.0
54,665014,110.02,95.0,95.0
54,666014,110.02,95.0,95.0
54,667014,110.02,95.0,95.01
54,668014,110.02,95.0,95.0
54,669014,110.01,95.01,95.0
54,670014,110.01,95.0,95.0
54,671014,110.01,95.0,95.0
54,672014,110.01,95.0,95.0
54,673014,110.01,95.0,95.0
54,674014,110.01,95.0,95.0
54,675014,110.0,95.0,95.01
54,676014,110.01,95.0,95.0
54,677014,110.01,95.0,95.0
54,678014,110.01,95.0,95.01
54,679013,110.02,95.0,95.0
54,680014,110.01,95.0,95.0
54,681014,110.01,95.0,95.0
54,682014,110.01,95.0,95.01
54,683014,110.02,95.0,95.0
54,684014,110.01,95.0,95.0
54,685013,110.01,95.0,95.0
54,686015,110.01,95.01,95.0
54,687014,110.01,95.0,95.0
54,688014,110.01,95.0,95.0
54,689014,110.01,95.0,95.0
54,690014,110.01,95.0,95.0
54,691014,110.01,95.0,95.0
54,692015,110.01,95.0,95.0
54,693014,110.0,95.01,95.01
54,694014,110.01,95.0,95.0
54,695014,110.01,95.0,95.0
54,696014,110.01,95.0,95.0
54,697014,110.01,95.0,95.0
54,698014,110.01,95.0,95.0
54,699014,110.01,95.0,95.0
54,700013,110.01,95.0,95.0
54,701015,110.01,95.01,95.0
54,702014,110.01,95.0,95.0
54,703016,110.01,95.0,95.01
54,704014,109.99,95.0,95.0
54,705014,110.01,95.0,95.0
54,706014,109.98,95.0,95.0
54,707014,110.01,95.0,95.0
54,708014,110.01,95.0,95.0
54,709014,110.01,95.0,95.0
54,710014,110.0,95.0,95.01
54,711014,110.01,95.0,95.0
54,712014,110.01,95.0,95.0
54,713017,110.01,95.01,95.0
54,714014,110.01,95.0,95.0
54,715014,110.01,95.0,95.0
54,716014,110.01,95.0,95.0
54,717014,110.01,95.0,95.0
54,718014,110.01,95.01,95.0
54,719013,110.01,95.0,95.0
54,720014,110.01,95.0,95.0
54,721014,110.01,95.0,95.0
54,722013,110.01,95.0,95.0
54,723014,110.19,95.01,95.01
54,724015,110.01,95.0,95.0
54,725014,110.01,95.0,95.0
54,726014,110.01,95.0,95.0
54,727014,110.01,95.0,95.0
54,728014,110.01,95.0,95.0
54,729014,110.01,95.0,95.0
54,730014,110.01,95.0,95.01
54,731014,110.01,95.0,95.0
54,732013,110.01,95.0,95.0
54,733014,110.01,95.0,95.0
54,734014,110.01,95.0,95.0
54,735014,110.01,95.0,95.0
54,736017,110.01,95.0,95.0
54,737014,110.01,95.0,95.0
54,738014,110.01,95.0,95.0
54,739014,110.01,95.0,95.0
54,740014,110.01,95.01,95.0
54,741014,110.01,95.01,95.0
54,742014,110.01,95.0,95.0
54,743014,110.01,95.0,95.0
54,744014,110.01,95.0,95.0
54,745014,110.01,95.01,95.0
54,746013,110.01,95.0,95.0
54,747014,110.01,95.0,95.0
54,748014,110.01,95.0,95.0
54,749014,110.01,95.0,95.0
54,750014,110.01,95.0,95.0
54,751014,110.01,95.0,95.0
54,752014,110.01,95.0,95.0
54,753014,110.0,95.0,95.0
54,754014,110.0,95.0,95.0
54,755014,109.98,95.0,95.0
54,756014,110.01,95.0,95.0
54,757014,110.01,95.0,95.0
54,758014,110.02,95.0,95.0
54,759013,110.01,95.0,95.0
54,760014,110.01,95.0,95.0
54,761014,110.01,95.0,95.0
54,762013,110.01,95.01,95.0
54,763014,110.01,95.0,95.0
54,764019,110.01,95.0,95.0
54,765014,110.01,95.0,95.0
54,766014,110.0,95.0,95.0
54,767014,110.01,95.0,95.0
54,768014,110.01,95.0,95.0
54,769014,110.01,95.0,95.0
54,770014,110.01,95.0,95.0
54,771014,110.01,95.0,95.0
54,772014,110.0,95.0,95.0
54,773014,110.01,95.0,95.0
54,774014,110.01,95.0,95.0
54,775014,110.01,95.0,95.0
54,776015,110.01,95.0,95.0
54,777013,110.01,95.0,95.0
54,778014,110.01,95.0,95.0
54,779014,109.98,95.0,95.0
54,780014,110.01,95.0,95.0
54,781014,110.01,95.0,95.01
54,782013,110.01,95.01,95.0
54,783014,110.0,95.0,95.0
54,784014,110.01,95.0,95.0
54,785014,110.01,95.0,95.0
54,786014,109.93,95.0,95.0
54,787014,110.01,95.0,95.0
54,788014,110.01,95.0,95.0
54,789014,110.01,95.01,95.0
54,790014,110.01,95.0,95.0
54,791014,110.01,95.0,95.0
54,792014,110.01,95.0,95.0
54,793013,110.01,95.0,95.0
54,794014,110.01,95.0,95.0
54,795014,110.0,95.0,95.0
54,796014,110.01,95.0,95.0
54,797014,110.01,95.0,95.01
54,798014,110.01,95.01,95.0
54,799014,110.0,95.0,95.0
54,800014,110.01,95.0,95.0
54,801015,110.01,95.0,95.0
54,802014,110.0,95.0,95.0
54,803014,110.01,95.0,95.0
54,804014,110.01,95.0,95.01
54,805014,110.01,95.0,95.0
54,806015,110.01,95.0,95.0
54,807014,110.01,95.0,95.0
54,808014,110.0,95.0,95.0
54,809014,110.01,95.0,95.0
54,810014,110.01,95.0,95.0
54,811014,110.01,95.0,95.0
54,812013,110.01,95.0,95.0
54,813015,110.01,95.0,95.0
54,814013,110.01,95.0,95.0
54,815014,110.01,95.0,95.0
