temperature_logs.experiment_id,temperature_logs.elapsed_time,lid_temp,heat_block_zone_1_temp,heat_block_zone_2_temp
56,255032,109.94,95.03,95.02
56,256032,109.95,95.02,95.02
56,257032,109.95,95.01,95.02
56,258032,109.95,95.02,95.01
56,259033,109.95,95.02,95.02
56,260032,109.95,95.02,95.02
56,261032,109.95,95.01,95.02
56,262032,109.95,95.02,95.02
56,263032,109.95,95.01,95.01
56,264032,109.95,95.02,95.02
56,265033,109.96,95.02,95.02
56,266033,109.96,95.02,95.02
56,267032,109.95,95.02,95.02
56,268033,109.93,95.02,95.02
56,269032,109.93,95.01,95.02
56,270032,109.95,95.02,95.02
56,271032,109.96,95.01,95.02
56,272032,109.97,95.01,95.02
56,273032,109.97,95.02,95.02
56,274032,109.97,95.02,95.01
56,275034,109.97,95.02,95.02
56,276032,109.96,95.01,95.02
56,277032,109.96,95.01,95.01
56,278032,109.95,95.02,95.01
56,279032,109.96,95.01,95.02
56,280032,109.97,95.02,95.02
56,281032,109.97,95.02,95.02
56,282036,109.93,95.02,95.02
56,283032,109.97,95.01,95.02
56,284032,109.96,95.01,95.01
56,285033,109.95,95.01,95.01
56,286032,109.94,95.01,95.02
56,287032,109.97,95.02,95.02
56,288032,109.99,95.01,95.02
56,289032,109.99,95.02,95.02
56,290032,109.98,95.02,95.01
56,291032,109.94,95.02,95.02
56,292032,109.97,95.01,95.01
56,293033,109.97,95.01,95.01
56,294033,109.97,95.02,95.01
56,295032,109.97,95.01,95.01
56,296032,109.98,95.02,95.02
56,297032,109.98,95.01,95.01
56,298032,109.98,95.02,95.02
56,299032,109.98,95.01,95.01
56,300032,109.97,95.02,95.01
56,301032,109.98,95.01,95.02
56,302035,109.93,95.02,95.01
56,303032,109.95,95.02,95.02
56,304033,109.94,95.01,95.01
56,305032,109.98,95.02,95.02
56,306032,109.99,95.01,95.01
56,307035,110.0,95.02,95.01
56,308032,109.99,95.02,95.01
56,309033,109.99,95.01,95.01
56,310032,109.99,95.02,95.01
56,311032,109.98,95.01,95.01
56,312032,109.99,95.01,95.02
56,313034,109.99,95.01,95.01
56,314032,109.99,95.02,95.01
56,315033,109.99,95.01,95.01
56,316032,109.99,95.02,95.01
56,317032,109.98,95.01,95.01
56,318032,109.99,95.02,95.01
56,319032,109.99,95.01,95.01
56,320032,109.99,95.01,95.01
56,321032,109.99,95.01,95.01
56,322032,109.99,95.02,95.01
56,323032,109.97,95.02,95.02
56,324032,109.98,95.02,95.02
56,325032,109.99,95.01,95.01
56,326032,110.0,95.01,95.01
56,327032,110.01,95.01,95.01
56,328033,110.01,95.01,95.01
56,329032,110.0,95.01,95.01
56,330032,110.0,95.01,95.01
56,331032,109.94,95.01,95.01
56,332032,109.99,95.01,95.01
56,333032,109.84,95.01,95.01
56,334032,110.0,95.01,95.01
56,335032,110.0,95.02,95.01
56,336032,109.99,95.01,95.01
56,337032,110.0,95.02,95.01
56,338032,110.0,95.02,95.02
56,339032,110.0,95.01,95.01
56,340032,110.0,95.01,95.02
56,341032,110.0,95.01,95.01
56,342033,110.0,95.02,95.01
56,343038,109.97,95.01,95.01
56,344032,109.98,95.01,95.01
56,345032,109.99,95.01,95.01
56,346032,110.0,95.01,95.01
56,347033,110.01,95.01,95.01
56,348032,110.01,95.01,95.01
56,349032,110.05,95.02,95.03
56,350032,110.01,95.02,95.02
56,351032,110.0,95.01,95.01
56,352033,110.0,95.01,95.01
56,353032,110.0,95.01,95.01
56,354032,110.0,95.01,95.01
56,355032,110.0,95.01,95.01
56,356032,110.0,95.01,95.01
56,357034,110.0,95.01,95.01
56,358032,110.0,95.01,95.01
56,359032,110.01,95.01,95.01
56,360032,110.0,95.01,95.01
56,361032,110.0,95.01,95.01
56,362032,110.0,95.01,95.02
56,363032,110.0,95.01,95.01
56,364032,110.0,95.01,95.01
56,365032,110.0,95.02,95.01
56,366032,109.95,95.01,95.01
56,367032,109.99,95.01,95.01
56,368032,110.0,95.01,95.01
56,369032,110.0,95.01,95.01
56,370033,110.01,95.01,95.01
56,371032,109.94,95.0,95.01
56,372032,110.01,95.01,95.01
56,373032,110.2,95.02,95.02
56,374032,110.01,95.01,95.01
56,375032,110.0,95.01,95.01
56,376032,110.0,95.01,95.02
56,377032,110.0,95.01,95.01
56,378032,110.01,95.01,95.01
56,379032,110.0,95.01,95.01
56,380032,110.01,95.01,95.01
56,381032,110.01,95.01,95.01
56,382032,110.01,95.0,95.01
56,383032,110.01,95.01,95.01
56,384032,110.01,95.0,95.01
56,385032,110.01,95.02,95.01
56,386032,110.01,95.01,95.01
56,387032,110.01,95.02,95.02
56,388032,110.01,95.01,95.01
56,389032,110.01,95.01,95.01
56,390032,110.01,95.01,95.01
56,391032,109.98,95.01,95.01
56,392033,109.99,95.01,95.01
56,393033,110.0,95.01,95.01
56,394032,110.01,95.01,95.01
56,395032,109.93,95.01,95.0
56,396032,110.02,95.01,95.01
56,397032,110.01,95.0,95.01
56,398032,110.01,95.01,95.01
56,399032,109.99,95.01,95.01
56,400032,110.01,95.0,95.01
56,401033,110.0,95.01,95.01
56,402033,110.01,95.01,95.01
56,403032,110.01,95.01,95.01
56,404032,110.01,95.01,95.0
56,405032,110.01,95.01,95.01
56,406032,110.01,95.01,95.0
56,407032,110.01,95.01,95.01
56,408032,110.0,95.01,95.01
56,409032,110.0,95.01,95.01
56,410032,110.01,95.01,95.01
56,411032,110.01,95.0,95.0
56,412032,110.01,95.01,95.01
56,413032,110.01,95.01,95.01
56,414033,110.01,95.01,95.01
56,415032,110.01,95.0,95.0
56,416032,110.01,95.0,95.01
56,417032,110.15,95.01,95.0
56,418032,110.01,95.01,95.01
56,419032,109.99,95.0,95.01
56,420032,109.99,95.01,95.01
56,421032,109.99,95.0,95.0
56,422032,109.97,95.01,95.01
56,423032,110.02,95.01,95.01
56,424032,110.02,95.01,95.0
56,425032,110.02,95.01,95.01
56,426032,110.01,95.01,95.01
56,427032,110.01,95.0,95.01
56,428032,110.01,95.01,95.01
56,429032,110.01,95.01,95.01
56,430033,110.01,95.02,95.01
56,431033,110.01,95.0,95.0
56,432032,110.21,95.02,95.02
56,433032,110.02,95.01,95.01
56,434032,110.01,95.01,95.01
56,435032,110.01,95.01,95.0
56,436032,110.01,95.01,95.01
56,437033,110.01,95.01,95.01
56,438032,110.01,95.01,95.01
56,439033,110.01,95.0,95.0
56,440032,110.01,95.01,95.01
56,441032,110.11,95.01,95.01
56,442032,110.01,95.01,95.01
56,443032,110.01,95.01,95.0
56,444032,110.01,95.01,95.01
56,445032,110.01,95.01,95.0
56,446032,110.02,95.0,95.01
56,447032,110.02,95.0,95.0
56,448032,110.02,95.01,95.01
56,449033,109.99,95.01,95.01
56,450032,110.0,95.0,95.0
56,451032,110.01,95.01,95.0
56,452032,110.02,95.01,95.0
56,453032,110.03,95.0,95.01
56,454032,110.03,95.01,95.01
56,455035,110.02,95.01,95.01
56,456032,110.02,95.0,95.0
56,457033,110.02,95.0,95.0
56,458033,110.01,95.01,95.01
56,459032,110.01,95.0,95.0
56,460032,110.01,95.0,95.0
56,461033,110.01,95.0,95.01
56,462032,110.01,95.0,95.01
56,463032,110.01,95.01,95.01
56,464032,110.02,95.01,95.0
56,465032,110.02,95.0,95.0
56,466032,110.02,95.01,95.0
56,467032,110.02,95.0,95.01
56,468032,110.02,95.01,95.01
56,469032,110.02,95.01,95.01
56,470032,110.02,95.01,95.0
56,471032,110.02,95.01,95.01
56,472033,109.98,95.01,95.01
56,473032,110.02,95.01,95.01
56,474033,110.02,95.01,95.0
56,475032,110.02,95.01,95.01
56,476032,110.02,95.01,95.0
56,477032,110.01,95.0,95.0
56,478032,110.02,95.01,95.01
56,479033,110.01,95.01,95.01
56,480032,110.02,95.0,95.01
56,481032,109.97,95.0,95.01
56,482033,110.02,95.0,95.01
56,483032,110.0,95.01,95.01
56,484035,110.0,95.0,95.0
56,485033,110.01,95.01,95.0
56,486032,110.02,95.0,95.0
56,487032,110.02,95.01,95.01
56,488033,110.02,95.0,95.0
56,489032,110.02,95.01,95.01
56,490032,110.01,95.0,95.01
56,491033,110.01,95.0,95.0
56,492032,110.01,95.0,95.0
56,493032,110.01,95.01,95.0
56,494032,110.01,95.0,95.0
56,495032,110.02,95.01,95.01
56,496032,110.02,95.01,95.01
56,497032,110.02,95.01,95.0
56,498032,110.02,95.01,95.01
56,499032,110.01,95.0,95.0
56,500033,110.01,95.01,95.01
56,501032,110.01,95.01,95.01
56,502032,110.02,95.01,95.01
56,503032,110.02,95.01,95.01
56,504033,110.02,95.0,95.0
56,505032,110.02,95.0,95.0
56,506032,110.02,95.0,95.0
56,507032,110.02,95.01,95.01
56,508032,110.02,95.0,95.0
56,509032,110.02,95.0,95.0
56,510032,110.02,95.01,95.0
56,511032,110.02,95.01,95.0
56,512032,110.02,95.0,95.0
56,513033,110.01,95.01,95.01
56,514032,110.01,95.0,95.0
56,515032,110.01,95.01,95.0
56,516032,110.0,95.0,95.0
56,517032,109.99,95.0,95.01
56,518032,110.0,95.0,95.0
56,519032,110.01,95.01,95.01
56,520032,110.02,95.0,95.01
56,521032,110.03,95.01,95.01
56,522032,110.03,95.0,95.0
56,523032,110.03,95.0,95.01
56,524033,110.02,95.0,95.0
56,525032,110.02,95.0,95.0
56,526032,110.01,95.0,95.01
56,527033,110.02,95.0,95.0
56,528032,110.02,95.0,95.0
56,529032,110.01,95.0,95.0
56,530032,110.01,95.0,95.0
56,531032,110.02,95.01,95.01
56,532032,110.01,95.01,95.0
56,533032,110.02,95.01,95.0
56,534032,110.02,95.0,95.0
56,535032,110.02,95.01,95.01
56,536032,110.02,95.01,95.01
56,537032,110.01,95.0,95.0
56,538032,110.02,95.01,95.01
56,539032,110.02,95.0,95.01
56,540032,110.02,95.01,95.0
56,541032,110.01,95.0,95.01
56,542032,110.02,95.0,95.0
56,543033,110.01,95.01,95.0
56,544032,110.02,95.01,95.0
56,545032,110.01,95.0,95.0
56,546032,110.01,95.01,95.0
56,547032,110.01,95.01,95.01
56,548034,110.02,95.0,95.0
56,549032,110.02,95.0,95.0
56,550032,110.02,95.0,95.01
56,551032,110.01,95.0,95.01
56,552032,110.01,95.0,95.0
56,553033,110.01,95.01,95.01
56,554032,110.02,95.0,95.0
56,555032,110.02,95.0,95.0
56,556032,110.01,95.01,95.0
56,557035,110.01,95.0,95.0
56,558032,109.98,95.0,95.01
56,559032,109.93,95.0,95.01
56,560032,110.02,95.0,95.0
56,561032,109.97,95.0,95.01
56,562032,110.02,95.0,95.0
56,563032,110.29,95.02,95.02
56,564032,110.02,95.0,95.0
56,565033,110.02,95.01,95.01
56,566033,110.02,95.0,94.99
56,567032,110.01,95.0,95.0
56,568032,110.01,95.0,95.0
56,569032,110.01,95.0,95.0
56,570032,110.01,95.0,95.0
56,571032,110.02,95.0,95.0
56,572032,110.01,95.0,95.0
56,573032,110.02,95.0,95.0
56,574032,110.02,95.01,95.03
56,575033,110.01,95.0,95.0
56,576032,110.02,95.0,95.0
56,577032,110.02,95.0,95.0
56,578032,110.02,95.0,95.0
56,579032,110.02,95.01,95.01
56,580032,110.01,95.0,95.0
56,581032,110.01,94.99,95.0
56,582032,110.02,95.0,95.0
56,583032,110.01,95.0,95.0
56,584033,110.02,95.0,95.0
56,585032,109.94,95.0,95.0
56,586032,110.02,95.01,95.01
56,587032,110.02,95.0,95.01
56,588032,110.01,95.0,95.0
56,589032,109.99,95.0,95.0
56,590032,110.01,95.0,95.0
56,591032,110.01,95.0,95.0
56,592032,109.94,94.99,95.0
56,593032,110.02,94.99,95.0
56,594032,110.01,95.01,95.0
56,595032,110.01,95.01,95.01
56,596032,109.78,95.01,95.02
56,597032,110.01,95.0,95.0
56,598032,110.01,95.01,95.0
56,599032,110.02,95.01,95.0
56,600032,110.01,95.0,95.0
56,601040,110.02,95.0,95.0
56,602032,110.02,95.01,95.0
56,603032,110.01,95.0,95.0
56,604032,110.01,95.0,95.0
56,605032,109.99,95.0,95.0
56,606032,110.0,95.0,95.01
56,607032,110.01,95.0,95.0
56,608032,110.02,95.0,95.0
56,609032,110.02,95.0,95.0
56,610036,110.02,95.0,95.0
56,611032,110.02,95.01,95.0
56,612033,110.02,95.0,95.0
56,613033,110.02,95.0,95.0
56,614032,110.01,95.01,95.0
56,615032,110.02,95.0,95.01
56,616032,110.01,95.0,95.0
56,617032,110.02,95.01,95.0
56,618032,110.01,95.0,95.01
56,619032,110.02,95.01,95.01
56,620033,110.01,95.0,95.01
56,621032,110.01,95.01,95.0
56,622032,110.02,94.99,95.0
56,623032,110.02,95.0,95.0
56,624032,109.99,95.0,95.0
56,625032,110.01,95.01,95.0
56,626032,110.01,95.0,95.0
56,627033,110.0,95.0,95.0
56,628035,110.01,95.0,95.01
56,629032,110.04,95.0,95.01
56,630032,110.02,95.0,95.0
56,631032,110.02,95.0,95.0
56,632032,110.02,95.0,95.0
56,633032,110.21,95.02,95.01
56,634033,110.01,95.0,95.0
56,635033,110.01,95.01,95.0
56,636032,109.98,95.0,95.01
56,637032,110.02,95.01,95.0
56,638032,110.0,95.01,95.0
56,639032,110.01,95.0,95.0
56,640033,110.01,95.01,95.0
56,641032,110.01,95.01,95.0
56,642032,110.01,95.0,95.0
56,643033,110.02,95.01,95.0
56,644032,110.02,95.01,95.0
56,645033,110.02,95.0,95.0
56,646044,110.02,95.0,95.0
56,647032,110.01,95.0,95.0
56,648032,110.01,95.0,95.0
56,649033,109.98,95.0,95.0
56,650032,110.01,95.0,95.0
56,651032,110.01,95.0,95.01
56,652032,110.01,95.0,95.0
56,653034,110.01,95.0,95.0
56,654033,110.01,95.01,95.0
56,655032,110.2,95.02,95.01
56,656032,110.01,95.0,95.0
56,657032,110.01,95.0,95.0
56,658032,109.94,95.0,94.99
56,659032,110.0,95.0,95.0
56,660032,110.0,95.0,95.01
56,661032,110.01,95.0,95.0
56,662032,110.02,95.0,95.0
56,663032,110.02,95.0,95.0
56,664032,110.02,95.0,95.01
56,665032,110.02,95.0,95.0
56,666032,110.01,95.0,95.0
56,667032,110.01,95.0,95.0
56,668032,110.01,95.0,95.0
56,669032,109.98,94.99,95.0
56,670033,110.01,95.0,95.0
56,671033,110.01,95.0,95.01
56,672032,110.01,95.0,95.0
56,673033,110.01,95.0,94.99
56,674032,110.01,94.99,95.0
56,675032,110.01,95.0,95.01
56,676032,110.01,95.01,95.0
56,677032,110.02,95.0,95.0
56,678032,110.01,95.0,95.0
56,679032,110.02,95.01,95.0
56,680032,110.01,95.01,95.0
56,681032,110.01,94.99,95.0
56,682032,110.01,95.0,95.0
56,683033,110.01,95.0,95.0
56,684032,110.01,95.0,95.0
56,685032,110.01,95.0,95.0
56,686033,110.01,95.0,95.01
56,687032,110.01,95.0,95.0
56,688032,110.01,95.0,94.99
56,689032,110.01,95.0,94.99
56,690032,110.01,95.0,95.01
56,691032,110.01,95.0,95.0
56,692032,110.01,95.01,95.01
56,693032,109.99,95.0,95.01
56,694032,110.01,94.99,95.0
56,695032,110.01,95.0,95.0
56,696032,110.01,95.0,95.0
56,697032,110.01,95.01,95.0
56,698032,110.01,95.0,95.0
56,699032,110.21,95.01,95.01
56,700038,110.01,95.0,95.0
56,701033,110.01,95.0,95.01
56,702032,110.01,95.0,95.0
56,703032,110.01,95.0,95.0
56,704033,110.01,95.0,95.0
56,705032,110.01,95.01,95.0
56,706032,110.01,95.0,95.0
56,707032,110.01,94.99,95.0
56,708033,110.01,95.0,95.0
56,709032,109.98,94.99,95.0
56,710033,110.01,95.0,95.0
56,711033,110.01,95.0,95.0
56,712032,110.01,95.0,95.0
56,713032,110.01,95.0,95.0
56,714032,110.01,95.0,95.01
56,715032,110.01,95.0,95.0
56,716033,110.01,95.0,95.0
56,717032,109.96,95.0,95.0
56,718032,110.01,95.0,95.0
56,719032,110.01,95.0,95.0
56,720033,110.01,95.0,95.0
56,721032,110.01,95.0,95.0
56,722032,110.01,95.01,95.0
56,723032,110.01,95.0,95.0
56,724032,109.99,95.0,95.0
56,725032,110.0,95.01,95.0
56,726032,110.01,95.0,95.0
56,727032,110.02,95.0,95.0
56,728032,109.98,95.0,95.0
56,729032,110.01,95.0,95.0
56,730032,110.01,95.0,95.0
56,731032,110.01,95.0,95.0
56,732032,110.01,94.99,95.0
56,733032,110.01,95.0,95.0
56,734032,110.01,95.01,95.0
56,735032,109.99,95.01,95.0
56,736032,110.01,95.0,95.0
56,737032,110.01,95.0,95.0
56,738033,110.01,95.0,95.0
56,739032,109.97,95.0,95.01
56,740032,110.02,95.01,95.01
56,741033,110.02,95.01,95.0
56,742032,109.96,95.0,95.01
56,743032,110.01,95.0,95.0
56,744032,110.01,95.0,95.0
56,745032,110.01,95.01,95.01
56,746032,110.01,95.0,95.0
56,747032,110.01,95.01,95.0
56,748032,109.96,95.0,95.0
56,749032,110.01,95.0,95.0
56,750032,110.01,95.0,94.99
56,751032,110.01,95.01,95.0
56,752032,110.01,95.0,95.0
56,753032,110.0,95.0,95.0
56,754032,110.01,95.0,95.01
56,755032,110.01,95.0,95.0
56,756032,110.01,95.0,95.0
56,757032,110.01,95.0,95.0
56,758032,110.01,95.0,95.0
56,759032,110.01,95.01,95.0
56,760032,110.01,95.0,95.0
56,761032,110.01,95.0,95.01
56,762032,110.01,95.0,95.0
56,763032,110.01,94.99,95.0
56,764032,110.01,95.0,95.0
56,765032,110.0,95.0,95.0
56,766032,110.01,94.99,95.0
56,767033,110.01,95.0,95.0
56,768033,110.01,95.0,95.0
56,769032,110.01,95.0,95.0
56,770032,110.01,95.0,95.0
56,771032,110.01,95.0,95.0
56,772032,110.01,95.0,95.01
56,773033,110.01,95.0,95.0
56,774032,110.01,95.0,95.0
56,775032,110.01,95.0,95.0
56,776032,110.01,95.0,95.0
56,777032,110.01,95.01,95.0
56,778032,110.01,95.0,95.0
56,779032,110.01,95.0,95.0
56,780032,110.01,95.0,95.0
56,781032,110.01,95.0,95.0
56,782032,110.01,95.0,95.0
56,783032,110.0,95.0,95.0
56,784032,110.01,95.0,95.0
56,785032,110.01,95.0,95.0
56,786032,110.0,95.0,95.0
56,787032,110.01,95.0,95.0
56,788032,110.01,95.01,95.0
56,789032,110.01,95.0,95.0
56,790032,110.01,95.0,95.0
56,791032,110.01,94.99,94.99
56,792032,110.01,95.01,95.0
56,793032,110.01,95.0,95.0
56,794032,110.01,95.0,95.0
56,795032,110.0,95.0,95.01
56,796032,110.01,95.0,95.0
56,797033,110.0,95.0,95.01
56,798032,110.0,94.99,95.0
56,799032,109.97,95.0,95.0
56,800032,110.01,95.0,95.0
56,801033,110.01,95.0,95.0
56,802033,110.01,95.0,95.0
56,803032,110.0,95.0,95.0
56,804032,110.01,95.0,95.0
56,805033,110.01,95.0,95.0
56,806032,110.01,95.0,95.0
56,807032,110.0,95.0,95.0
56,808032,110.0,95.01,95.0
56,809032,110.0,95.0,95.0
56,810032,110.01,95.01,95.0
56,811032,110.01,95.0,95.0
56,812032,110.02,95.0,95.0
56,813032,110.02,95.0,95.0
56,814032,110.01,95.01,95.01
56,815032,110.01,95.0,95.0
56,816032,110.0,95.0,95.0
56,817032,110.01,95.01,95.0
56,818032,110.01,95.01,95.0
56,819032,110.01,95.0,95.0
56,820032,110.01,95.0,95.0
56,821032,110.01,95.0,95.0
56,822032,110.01,95.0,95.0
56,823032,110.01,95.0,95.0
56,824032,110.01,95.01,95.0
56,825032,110.01,95.0,95.0
56,826032,110.01,95.0,95.0
56,827032,110.01,95.0,95.0
56,828032,110.01,95.0,95.0
56,829032,110.01,95.0,95.01
56,830032,110.01,95.0,95.0
56,831032,110.01,95.0,95.0
56,832032,110.01,95.0,95.0
56,833032,110.01,95.0,95.0
56,834032,110.01,95.0,95.0
56,835032,110.01,95.0,95.01
56,836032,110.01,95.0,95.0
56,837033,110.01,95.0,95.0
56,838032,110.01,95.0,95.0
56,839032,110.01,95.01,95.0
56,840032,110.01,95.0,95.0
56,841036,110.01,95.0,95.0
56,842032,110.01,95.01,95.0
56,843032,110.0,95.0,95.0
56,844032,110.01,95.0,95.0
56,845032,110.0,94.99,95.0
56,846032,110.01,95.0,95.0
56,847033,110.01,95.0,95.01
56,848032,110.01,95.0,95.0
56,849032,110.01,95.0,95.0
56,850033,110.01,95.01,95.0
56,851032,110.01,95.0,95.01
56,852032,110.01,95.0,95.0
56,853033,110.01,95.0,95.0
56,854032,110.01,95.0,95.0
56,855032,110.01,95.0,95.0
56,856032,110.01,95.0,95.0
56,857032,110.01,95.0,95.0
56,858034,110.01,95.0,95.0
56,859032,110.01,95.0,95.0
56,860032,110.0,95.01,95.0
56,861032,110.0,95.0,95.0
56,862032,110.0,95.0,95.0
56,863032,110.0,95.01,95.0
56,864032,110.01,95.0,94.99
56,865032,110.0,95.0,95.0
56,866032,110.01,95.0,95.0
56,867032,110.22,95.02,95.0
56,868033,110.01,95.0,95.0
56,869032,110.01,95.0,95.0
56,870032,109.97,95.0,95.01
56,871033,110.01,95.0,95.0
56,872032,109.99,95.0,95.0
56,873032,110.01,95.01,95.0
56,874033,110.01,95.0,95.0
56,875032,110.01,95.0,95.01
56,876032,110.0,95.0,95.01
56,877032,110.01,95.0,95.0
56,878032,110.0,95.0,95.0
56,879032,110.01,95.0,95.0
56,880032,109.99,95.01,95.0
56,881032,110.01,95.0,95.0
56,882032,110.01,95.0,95.0
56,883032,110.01,95.0,95.0
56,884032,110.01,95.0,95.0
56,885032,110.01,95.0,95.0
56,886032,110.01,95.0,95.0
56,887032,110.01,95.0,95.0
56,888032,110.01,95.0,95.0
56,889032,110.01,95.0,95.0
56,890033,110.0,95.0,95.0
56,891033,110.01,95.0,95.0
56,892032,110.01,95.01,95.0
56,893032,110.01,95.01,95.0
56,894032,110.01,95.0,95.0
56,895032,110.01,95.0,95.0
56,896032,110.0,95.01,95.0
56,897032,110.01,95.0,95.0
56,898032,110.01,94.99,95.0
56,899032,110.01,95.0,95.0
56,900032,110.0,95.0,95.0
56,901033,110.0,95.0,95.0
56,902032,110.0,95.01,95.0
56,903032,110.0,95.0,95.0
56,904032,110.0,95.0,95.0
56,905032,109.97,95.0,94.99
56,906032,110.01,95.0,95.01
56,907032,110.01,95.01,95.0
56,908032,110.01,95.0,95.0
56,909033,110.0,95.0,95.0
56,910032,110.0,95.01,95.0
56,911032,110.0,95.0,95.0
56,912033,110.01,95.0,95.0
56,913036,110.01,95.0,95.0
56,914032,110.01,95.0,95.0
56,915032,110.0,95.0,95.0
56,916033,109.98,94.99,95.0
56,917032,110.0,95.0,95.0
56,918032,110.01,95.0,95.0
56,919032,110.01,95.0,95.0
56,920033,110.01,95.0,95.0
56,921032,110.01,95.0,95.0
56,922032,110.01,95.0,95.0
56,923032,110.0,95.0,95.0
56,924032,110.0,95.01,95.0
56,925032,110.01,95.01,95.0
56,926032,110.01,95.0,95.0
56,927032,110.02,95.01,95.0
56,928033,110.01,95.0,95.0
56,929032,110.01,95.0,95.0
56,930032,110.01,95.0,95.0
56,931032,110.01,95.0,95.01
56,932032,110.01,95.0,95.0
56,933032,110.01,95.0,95.0
56,934032,110.01,95.0,95.0
56,935032,110.01,95.0,95.0
56,936032,110.01,95.01,95.0
56,937033,110.01,95.0,95.01
56,938032,110.01,95.0,95.0
56,939032,110.01,95.0,95.0
56,940032,110.01,95.0,95.0
56,941032,110.01,95.0,95.0
56,942032,110.01,95.0,95.0
56,943032,110.01,95.0,95.0
56,944032,110.01,95.0,95.0
56,945032,110.01,95.01,95.0
56,946032,110.0,95.0,95.0
56,947033,110.01,95.0,95.0
56,948032,110.01,94.99,95.0
56,949033,110.01,95.0,95.0
56,950032,110.01,95.01,95.0
56,951032,110.01,95.0,95.0
56,952032,110.01,95.0,95.0
56,953032,110.01,94.97,94.97
56,954033,110.0,95.01,95.01
56,955032,110.01,95.0,95.0
56,956032,109.96,95.0,95.0
56,957032,110.01,95.0,95.0
56,958033,109.94,95.0,95.01
56,959032,110.01,95.0,95.0
56,960032,110.01,95.0,95.0
56,961032,110.01,95.01,95.0
56,962032,110.01,95.0,95.0
56,963035,110.01,95.0,95.0
56,964033,110.01,95.0,95.0
56,965032,109.97,95.0,95.0
56,966032,110.0,94.99,95.0
56,967032,110.0,95.0,95.0
56,968032,110.01,95.0,95.01
56,969032,110.12,95.01,95.01
56,970032,110.0,95.0,95.0
56,971032,110.01,95.0,95.0
56,972032,110.01,95.0,95.0
56,973032,110.01,95.0,95.0
56,974032,110.01,94.99,95.0
56,975032,110.01,95.0,95.0
56,976032,110.01,95.0,95.0
56,977032,110.01,95.0,95.0
56,978032,110.01,95.0,95.0
56,979032,110.01,95.0,95.0
56,980032,110.01,95.0,95.0
56,981032,110.01,95.0,95.0
56,982032,110.01,95.0,95.0
56,983032,110.01,95.0,95.0
56,984032,109.99,95.0,95.0
56,985032,110.01,95.0,95.0
56,986032,110.01,95.0,95.0
56,987032,110.01,95.0,95.0
56,988032,110.01,95.0,95.0
56,989032,110.01,95.0,95.0
56,990032,110.01,95.0,95.0
56,991032,110.01,95.0,95.0
56,992032,110.01,95.0,95.0
56,993032,110.01,95.0,95.0
56,994032,110.0,95.0,95.0
56,995032,110.01,94.99,95.0
56,996033,110.01,95.0,95.0
56,997032,110.01,95.0,95.0
56,998032,110.01,95.0,95.0
56,999032,110.01,95.0,95.0
56,1000033,109.99,95.01,95.0
56,1001032,110.01,95.01,95.0
56,1002032,110.0,95.0,95.0
56,1003032,110.01,95.0,95.0
56,1004032,110.0,95.01,95.0
56,1005032,110.01,95.0,95.0
56,1006032,110.01,95.0,95.0
56,1007032,110.01,95.0,95.01
56,1008032,109.94,95.0,95.0
56,1009032,110.01,95.0,95.0
56,1010032,110.01,95.0,95.0
56,1011032,110.01,95.0,95.0
56,1012032,110.01,95.0,95.0
56,1013032,110.04,95.0,95.0
56,1014032,110.0,95.0,95.0
56,1015032,110.0,95.0,95.0
56,1016032,110.01,95.0,95.0
56,1017032,110.0,95.01,95.0
56,1018032,110.01,94.77,94.84
56,1019032,110.0,90.16,90.38
56,1020033,110.0,85.0,85.1
56,1021032,110.0,79.62,79.78
56,1022032,109.99,74.28,74.36
56,1023032,109.99,68.88,68.97
56,1024033,109.99,63.68,63.91
56,1025032,109.99,60.82,60.83
56,1026032,110.0,60.11,60.13
56,1027032,110.0,59.94,59.94
56,1028032,110.01,59.91,59.92
56,1029032,110.01,59.91,59.91
56,1030032,110.01,59.88,59.9
56,1031032,110.01,59.87,59.88
56,1032032,110.01,59.87,59.88
56,1033032,110.01,59.86,59.88
56,1034033,110.01,59.87,59.87
